fund_id,fund_name,parent_company,fund_size,greatstone_return_rating,greatstone_risk_rating,fund_ratio_net_annual_expense,10_years_return_mean_annual_fund,10_years_return_fund,3_years_return_mean_annual_fund,fund_return_3years,2012_fund_return,aaa_rating,10_years_beta_category,3_years_return_mean_annual_category,5_years_alpha_fund,10_years_alpha_fund,10yrs_sharpe_ratio_fund,3_years_alpha_fund,cash_percent_of_portfolio,10_years_beta_fund,10_years_return_mean_annual_category,5yrs_sharpe_ratio_fund,3yrs_sharpe_ratio_fund,2016_return_fund,2010_return_fund,yield,portfolio_energy_allocation,aa_rating,portfolio_property_allocation,5_years_return_mean_annual_fund,5_years_return_fund,portfolio_financial_services,stock_percent_of_portfolio,b_rating,portfolio_cyclical_consumer_allocation,2016_return_category,below_b_rating,2017_return_fund,return_ytd,ytd_return_fund,fund_return_3months,2014_return_fund,pb_ratio,1_year_return_fund,portfolio_tech_allocation,10years_fund_std,portfolio_healthcare_allocation,portfolio_others,2010_return_category,years_down,3_years_return_category,5_years_beta_category,2018_return_fund,greatstone_rating
88c4056e-b7e1-4cad-a24b-e74f18a38605,Blackstone Alternative Multi-Strategy Fund Class I,Blackstone,Large,4.0,2.0,2.86,,0.0,0.38,4.59,,0.0,0.01,0.0,,,,0.79,2.59,,0.0,,0.97,1.35,,1.2,3.91,0.0,2.46,,0.0,16.25,22.41,0.0,12.58,1.38,0.0,7.19,3.76,3.76,3.76,,2.53,2.85,17.96,,26.66,22.49,,1.0,2.79,0.0,-1.52,4
4c45e01a-6dd2-41ed-882d-b98f66aea441,Alger Small Cap Focus Fund Class Y,Alger,Medium,5.0,4.0,0.85,1.57,18.74,2.19,27.52,,0.0,0.01,0.01,1.46,0.76,1.03,9.0,4.06,1.16,0.01,0.77,1.33,,,0.0,0.54,0.0,0.0,1.24,14.01,0.0,95.94,0.0,6.53,,0.0,,16.86,16.86,16.86,,5.86,24.54,44.06,17.83,42.66,0.0,,,15.88,0.01,14.51,5
4f7e6617-6bb9-418e-a117-dd7599094b9b,Schwab U.S. Aggregate Bond Index Fund,Schwab Funds,Large,0.0,0.0,0.04,,0.0,,0.0,,73.51,0.01,0.0,,,,,2.45,,0.0,,,,,2.82,0.0,2.95,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2.9,2.9,2.9,,0.0,4.39,0.0,,0.0,0.0,,1.0,2.37,0.01,-0.12,0
7de8d0f7-290e-4336-8a1d-304ad453a751,Columbia U.S. Social Bond Fund Advisor Class,Columbia,Medium,3.0,3.0,0.45,,0.0,0.23,2.76,,6.2,0.01,0.0,,,,-0.06,13.22,,0.0,,0.4,0.05,,2.77,0.0,32.2,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,6.25,3.01,3.01,3.01,,0.0,5.12,0.0,,0.0,0.0,,,2.55,0.01,0.81,3
535dc9a1-51fc-490c-9124-9c6104b50e62,American Beacon Frontier Markets Income Fund Investor Class,American Beacon,,4.0,2.0,1.53,,0.0,0.68,8.3,,0.0,0.01,0.0,3.41,,,6.49,11.68,,0.01,0.7,1.46,10.43,,8.66,0.0,0.0,0.0,0.39,4.58,0.0,0.0,0.0,0.0,10.51,0.0,14.87,4.69,4.69,4.69,,0.0,-0.72,0.0,,0.0,1.39,,2.0,5.35,0.01,-3.51,4
cbd8bea0-9204-46e7-956a-e5e548bbebb7,MassMutual Premier Strategic Emerging Markets Fund Class A,MassMutual,Large,2.0,3.0,1.7,0.7,6.82,0.91,10.67,16.01,0.0,0.01,0.01,0.48,-2.18,0.42,2.47,2.4,1.09,0.01,0.21,0.77,6.29,16.55,0.31,5.23,0.0,2.46,0.32,2.9,24.96,97.58,0.0,27.43,8.47,0.0,33.33,12.54,12.54,12.54,-5.38,2.49,-4.53,14.34,18.86,7.36,0.0,19.26,5.0,9.11,0.01,-12.7,2
cf76dfbf-f03a-47e2-8e02-a2157c4cbf6f,Western Asset Emerging Markets Debt Fund Class C,Legg Mason,Small,2.0,3.0,1.85,0.56,6.61,0.35,4.02,,0.0,0.01,0.0,-0.72,2.14,0.75,1.82,13.89,1.27,0.01,0.2,0.42,10.16,,4.23,0.0,3.8,0.0,0.18,1.95,0.0,0.0,30.86,0.0,10.51,4.52,8.59,6.57,6.57,6.57,0.44,0.0,-0.03,0.0,8.46,0.0,0.0,,3.0,5.35,0.01,-8.22,2
a63829f3-b1fd-4846-903b-77fbfc3374f2,T. Rowe Price Short-Term Bond Fund I Class,T. Rowe Price,Medium,3.0,2.0,0.36,0.18,2.15,0.15,1.84,,35.88,0.0,0.0,0.2,0.81,1.47,0.38,4.7,0.27,0.0,0.74,0.68,1.91,,2.47,0.0,5.25,0.0,0.12,1.44,0.0,0.0,0.0,0.0,2.08,0.0,1.64,1.31,1.31,1.31,,0.0,3.17,0.0,1.14,0.0,0.83,,,1.87,0.0,1.49,3
b458c1e7-c4de-4820-a1b9-fd039311c4f6,Columbia Income Builder Fund Class R,Columbia,Large,5.0,4.0,1.25,0.64,7.75,0.49,6.0,10.82,25.46,0.0,0.0,0.16,1.31,1.3,0.66,4.93,0.65,0.01,0.71,1.2,9.22,,2.63,7.37,2.94,15.11,0.34,4.07,18.34,17.33,16.72,7.32,5.55,3.18,7.29,6.74,6.74,6.74,4.52,2.0,4.89,12.71,5.49,9.8,0.02,9.73,2.0,4.01,0.0,-2.66,4
345449a6-14fe-4455-a81b-47194ca67b5a,Franklin Mutual Shares Fund Class R,Franklin Templeton Investments,Large,2.0,2.0,1.28,0.94,11.12,0.63,7.32,14.52,0.0,0.02,0.01,-2.62,-1.39,0.92,-3.16,5.24,1.35,0.01,0.4,0.64,15.31,11.18,1.31,11.79,0.0,2.23,0.41,4.45,25.57,87.6,0.0,9.79,8.45,0.0,7.96,10.04,10.04,10.04,7.1,1.36,2.74,13.37,11.68,14.31,0.0,14.83,4.0,9.6,0.02,-9.41,2
bf528bfe-ab35-4757-972b-81ca1ff69657,Manning & Napier Pro-Blend Maximum Term Series Class I,Manning & Napier,Large,3.0,3.0,0.85,1.04,12.26,0.9,10.83,16.5,75.2,0.02,0.01,-1.34,-2.14,0.91,-0.79,1.64,1.57,0.01,0.55,0.94,4.78,14.46,1.06,2.94,0.0,2.61,0.57,6.4,14.51,84.64,3.67,12.89,8.45,0.41,24.49,13.23,13.23,13.23,5.95,3.57,5.32,15.01,13.25,14.92,0.08,14.83,3.0,9.6,0.02,-6.09,3
c44296b7-7671-41de-8931-c17f0e40ba7d,GuidePath Absolute Return Allocation Fund Service Shares,GuidePath,Large,3.0,1.0,1.19,,0.0,0.36,4.4,4.28,65.0,0.0,0.0,0.83,,,1.09,12.87,,0.01,0.89,1.24,8.97,,2.19,6.13,2.02,3.3,0.25,3.06,17.4,5.91,6.42,11.72,5.55,2.21,4.5,3.58,3.58,3.58,2.79,2.17,2.79,20.3,,12.16,0.32,,3.0,4.01,0.0,-1.62,3
60f9e54a-e78a-444e-8b3d-dd5061a5a62b,Janus Henderson Emerging Markets Fund Class C,Janus Henderson,Large,2.0,2.0,2.1,,0.0,0.45,4.82,21.24,0.0,0.01,0.01,-0.85,,,-2.17,0.0,,0.01,0.1,0.34,8.83,,0.26,0.76,0.0,0.0,0.18,1.27,14.29,100.0,0.0,10.15,8.47,0.0,28.58,5.95,5.95,5.95,-3.79,1.88,-12.2,12.38,,3.86,0.0,,4.0,9.11,0.01,-17.44,2
48d09f43-899e-4ce3-bcfd-ae1f3e4e26fc,Fidelity Advisor Managed Retirement 2015 Fund Class A,Fidelity Investments,Large,4.0,3.0,0.82,0.78,9.45,0.55,6.63,11.97,76.09,0.01,0.01,0.1,0.16,1.11,0.37,14.66,0.97,0.01,0.7,1.13,6.77,12.44,1.57,6.83,1.38,2.48,0.4,4.73,21.62,33.77,1.39,12.35,6.12,0.37,11.76,6.17,6.17,6.17,5.5,1.81,2.58,19.1,8.03,12.14,0.04,11.5,4.0,6.16,0.01,-3.9,4
3460becc-30bc-4152-8b85-87448ea62a1b,Manning & Napier Unconstrained Bond Series Class I,Manning & Napier,Small,3.0,2.0,0.49,0.45,5.42,0.23,2.81,,24.04,0.0,0.0,0.58,2.49,1.42,1.27,16.01,0.73,0.0,0.74,1.12,4.27,,3.12,0.0,2.3,0.0,0.18,2.13,0.0,0.0,8.84,0.0,5.28,0.58,3.52,1.83,1.83,1.83,3.36,0.0,2.8,0.0,3.42,0.0,0.0,,1.0,3.71,0.0,0.4,3
1971bd43-299b-408c-b4b7-35f986d16590,Putnam Growth Opportunities Fund Class R,Putnam,Large,4.0,3.0,1.16,1.43,17.31,1.53,19.04,17.36,0.0,0.01,0.01,1.35,-0.22,1.13,4.0,3.85,1.11,0.01,0.97,1.36,6.03,16.87,0.0,0.0,0.0,1.65,1.11,13.27,10.77,95.31,0.0,12.28,3.23,0.0,30.66,16.82,16.82,16.82,13.35,4.18,15.87,33.21,14.74,16.49,0.27,15.53,2.0,15.35,0.01,2.03,4
ad1abccc-0f1b-403b-a7d7-6d50bc9c0ed9,Thornburg Investment Income Builder Fund Class R3,Thornburg,Large,5.0,4.0,1.68,0.88,10.5,0.65,7.79,11.1,0.01,0.01,0.01,-1.96,-0.3,1.0,-0.36,1.89,1.15,0.01,0.4,0.89,9.17,13.14,3.87,11.79,0.0,7.23,0.35,3.92,20.15,88.95,23.33,4.22,6.04,2.08,14.49,7.02,7.02,7.02,4.26,1.57,4.34,7.58,10.11,9.45,0.5,10.58,3.0,6.14,0.01,-5.01,4
7e179fa2-ff64-4330-a0b8-1654bed0efdc,Neuberger Berman Focus Fund Class C,Neuberger Berman,Large,1.0,4.0,1.87,1.07,12.61,0.82,9.43,18.67,0.0,0.01,0.01,-5.04,-3.5,0.9,-4.51,2.22,1.05,0.01,0.48,0.69,6.02,,0.0,5.93,0.0,0.0,0.57,6.23,16.01,97.35,0.0,11.72,10.37,0.0,18.19,13.15,13.15,13.15,9.41,1.94,2.91,22.31,13.76,14.51,0.0,14.01,3.0,11.84,0.01,-9.78,1
92d3b31a-bcaf-426b-b2a7-d38747de092a,Fidelity Freedom Index Income Fund Investor Class,Fidelity Investments,Large,2.0,1.0,0.14,,0.0,0.33,4.04,4.8,84.6,0.01,0.0,0.57,,,0.16,14.81,,0.01,0.86,1.04,3.75,5.96,2.05,5.73,2.79,3.68,0.27,3.2,17.65,18.71,0.0,11.75,5.1,0.0,6.66,4.29,4.29,4.29,3.91,2.13,4.09,19.02,,12.48,0.0,8.94,2.0,4.79,0.01,-0.77,3
45f22c2f-5b50-467c-876d-ec0771b2fc42,AB Multi-Manager Select 2045 Fund Class C,AllianceBernstein,Large,1.0,2.0,1.63,,0.0,0.75,8.92,,45.82,0.02,0.01,,,,-1.85,6.34,,0.01,,0.85,7.69,,0.93,4.96,12.6,4.81,,0.0,16.42,74.73,1.0,11.45,7.93,0.17,20.64,10.4,10.4,10.4,,2.14,0.89,17.22,,12.2,8.16,,2.0,9.92,0.01,-9.35,1
0799c507-a911-4d63-8172-99bb5e1a5221,Goldman Sachs Focused Value Fund Class R6,Goldman Sachs,Large,4.0,4.0,0.72,,0.0,0.92,10.86,,0.0,0.01,0.01,,,,-1.77,1.59,,0.01,,0.82,14.99,,1.15,8.61,0.0,2.25,,0.0,17.26,98.41,0.0,6.35,14.81,0.0,13.02,12.61,12.61,12.61,,2.5,6.85,15.32,,16.04,0.0,,1.0,10.01,0.01,-9.33,3
5edb7e11-8ab2-4443-9bc2-af1f9d6de749,Guggenheim RBP Large-Cap Value Fund Class I,Guggenheim Investments,Large,4.0,3.0,0.96,,0.0,0.92,10.95,17.67,0.0,0.01,0.01,-2.14,,,-2.22,0.78,,0.01,0.67,0.87,14.29,,1.15,8.78,0.0,3.41,0.71,8.18,20.26,99.03,0.0,11.74,14.81,0.0,17.16,14.03,14.03,14.03,13.55,2.04,4.33,12.51,,10.1,0.19,,2.0,10.01,0.01,-8.67,4
1bdf39fe-c4ad-4af0-86e8-5997163b6459,AllianzGI Emerging Markets Small-Cap Fund Class A,Allianz Funds,Medium,3.0,2.0,1.85,,0.0,0.8,9.33,,0.0,0.01,0.01,,,,1.9,0.91,,0.01,,0.7,5.05,,0.59,5.0,0.0,6.29,,0.0,8.99,95.88,0.0,15.97,8.47,0.0,32.03,12.04,12.04,12.04,,1.14,-6.8,19.31,,6.12,1.13,,2.0,9.11,0.01,-14.62,3
6b888323-e272-4973-9c6d-e3ff69379de5,American Funds Intermediate Bond Fund of America Class R-5,American Funds,Large,3.0,4.0,0.32,0.21,2.53,0.11,1.26,2.99,75.77,0.0,0.0,-0.23,0.07,1.1,-0.41,7.22,0.61,0.0,0.49,-0.01,1.42,5.0,2.0,0.0,6.66,0.0,0.14,1.63,0.0,0.0,0.0,0.0,2.08,0.17,1.26,1.73,1.73,1.73,2.22,0.0,3.68,0.0,1.86,0.0,0.01,4.11,2.0,1.87,0.0,1.2,3
1e88ab20-bb6d-4970-be68-1d9bb00474f5,Vanguard Short-Term Treasury Fund Investor Shares,Vanguard,Large,3.0,3.0,0.2,0.09,1.11,0.07,0.85,0.69,99.15,0.0,0.0,-0.44,-0.41,0.59,-0.66,1.02,0.32,0.0,0.16,-0.4,0.99,2.63,2.25,0.0,0.0,0.0,0.08,0.96,0.0,0.0,0.0,0.0,0.55,0.0,0.39,1.07,1.07,1.07,0.71,0.0,2.68,0.0,1.12,0.0,0.0,3.04,2.0,0.76,0.0,1.35,3
6d32b643-90d5-498d-bcdb-e48d856c22b0,PGIM Corporate Bond Fund- Class R,PGIM Funds (Prudential),Medium,2.0,3.0,1.05,0.37,4.52,0.26,3.05,,10.26,0.01,0.0,0.36,0.79,1.19,0.92,1.98,0.98,0.01,0.66,0.48,6.95,,2.97,0.0,11.04,0.0,0.26,3.14,0.0,0.0,0.0,0.0,6.51,0.27,5.77,4.92,4.92,4.92,,0.0,3.76,0.0,3.37,0.0,0.0,,1.0,3.71,0.01,-3.47,2
d69b5af7-24d7-49ad-bcaa-2d9639f2143e,PIMCO Income Fund Class C,PIMCO,,5.0,2.0,1.89,0.75,9.23,0.42,5.13,20.94,0.0,0.01,0.0,2.83,6.42,2.18,3.48,26.59,0.63,0.01,1.48,2.04,7.5,19.13,4.4,6.8,0.0,48.42,0.35,4.3,26.62,0.15,0.0,18.06,7.52,0.0,7.38,2.74,2.74,2.74,6.12,0.0,2.72,0.0,3.85,0.0,0.07,10.86,2.0,4.58,0.0,-0.58,5
92a0b5c2-b513-4022-a7ee-d41a85ff4f9f,John Hancock Funds II Multimanager Lifestyle Aggressive Portfolio Class R6,John Hancock,Large,3.0,4.0,0.99,1.09,12.83,0.91,10.87,16.43,0.0,0.02,0.01,-1.46,-2.43,0.92,-1.51,4.83,1.66,0.01,0.56,0.91,7.38,,2.26,6.46,0.0,3.36,0.58,6.58,18.21,92.55,0.0,12.72,8.45,0.0,23.32,12.96,12.96,12.96,4.76,2.0,1.63,18.02,13.78,13.47,0.68,,2.0,9.6,0.02,-9.87,3
fb8a2952-65dd-482a-9dd5-709379b7f70a,JOHCM Asia Ex-Japan Equity Fund Class I,JOHCM Funds,Large,1.0,4.0,0.9,,0.0,0.53,5.49,,0.0,0.01,0.01,0.37,,,-2.29,0.94,,0.01,0.18,0.35,2.12,,1.03,3.27,0.0,0.0,0.26,2.3,8.59,96.02,0.0,26.77,2.62,0.0,31.23,10.31,10.31,10.31,,2.62,-10.14,18.89,,2.44,0.0,,2.0,10.51,0.01,-21.24,1
60f4216c-afeb-4ed4-ae8b-28423f771ac6,Hartford Schroders International Stock Fund Class R5,Hartford Mutual Funds,Large,5.0,4.0,0.85,0.9,9.94,0.74,8.51,,0.0,0.01,0.01,1.16,1.12,0.64,0.36,2.07,0.99,0.01,0.29,0.66,,,1.33,4.59,0.0,0.0,0.35,3.6,16.47,97.93,0.0,20.91,,0.0,29.82,11.03,11.03,11.03,,2.17,-2.0,16.47,16.08,10.94,0.0,,1.0,6.62,0.01,-12.33,4
deca0b6e-5702-4aa0-aa0e-c55e36d85158,DWS RREEF Global Real Estate Securities Fund - Class T,DWS,Medium,4.0,3.0,1.2,1.19,13.8,0.55,6.19,,0.0,0.01,0.01,2.58,2.47,0.86,-1.63,0.88,0.95,0.01,0.58,0.48,,,4.4,0.0,0.0,99.64,0.63,7.1,0.0,98.16,0.0,0.0,,0.0,,14.76,14.76,14.76,,1.38,13.27,0.29,15.94,0.0,0.96,,1.0,6.27,0.01,-4.4,4
f77c28a5-18b4-4de0-bf81-b05507624a6f,Metropolitan West High Yield Bond Fund Class M,Metropolitan West Funds,Small,2.0,2.0,0.86,0.74,8.97,0.49,5.94,14.2,12.23,0.0,0.01,1.62,7.3,1.27,4.38,13.07,0.33,0.01,0.57,1.52,7.92,13.94,4.21,0.0,0.0,0.0,0.24,2.86,0.0,0.9,28.12,0.0,13.3,7.54,6.22,5.94,5.94,5.94,0.33,0.0,5.57,0.0,6.57,0.0,0.0,14.24,3.0,6.97,0.0,-1.28,2
5c5ec46a-a60b-4040-a9ab-3db330944741,Principal LargeCap Growth Fund I R-3 Class,Principal Funds,Large,4.0,4.0,1.16,1.48,18.0,1.5,18.69,15.97,0.0,0.01,0.01,1.74,0.5,1.16,3.86,2.11,1.1,0.01,0.98,1.32,0.43,19.12,0.0,0.11,0.0,0.19,1.12,13.4,9.25,97.4,0.0,15.81,3.23,0.0,33.05,17.11,17.11,17.11,8.12,5.95,14.83,33.98,14.84,19.55,0.49,15.53,4.0,15.35,0.01,3.1,4
c7981a7c-b58f-4958-9d7b-914416b863f4,Great-West T. Rowe Price Equity Income Fund Investor Class,Great-West Funds,Large,3.0,3.0,0.82,1.14,13.58,0.89,10.5,17.21,0.0,0.01,0.01,-3.95,-2.41,0.98,-2.16,1.64,1.03,0.01,0.53,0.85,18.75,15.07,0.29,9.58,0.0,1.54,0.58,6.44,24.27,96.36,0.0,7.04,14.81,0.0,16.22,11.07,11.07,11.07,7.39,1.76,2.99,9.64,13.5,13.69,0.0,13.66,5.0,10.01,0.01,-9.52,3
3d465edb-115e-4f40-9038-194455dab755,Goldman Sachs Short Duration Tax-Free Fund Institutional Class,Goldman Sachs,,4.0,3.0,0.39,0.17,2.0,0.15,1.83,2.17,0.0,0.0,0.0,-0.17,0.38,1.26,0.05,4.35,0.27,0.0,0.66,0.4,0.25,1.91,1.74,0.0,0.0,0.0,0.13,1.56,0.0,0.0,0.0,0.0,-0.15,0.0,1.79,1.32,1.32,1.32,1.84,0.0,3.42,0.0,1.22,0.0,0.0,1.61,1.0,1.11,0.0,2.45,4
895b9c69-958d-4bb8-8406-0ab62202071b,American Century Growth Fund C Class,American Century Investments,Large,3.0,3.0,1.97,1.22,14.64,1.24,14.98,12.79,0.0,0.01,0.01,-0.39,-1.45,1.04,0.34,3.15,1.03,0.01,0.83,1.07,3.06,,0.0,1.22,0.0,0.95,0.94,11.0,10.27,96.85,0.0,19.68,3.23,0.0,28.87,15.59,15.59,15.59,10.08,5.39,10.0,38.11,13.59,14.47,0.0,15.53,2.0,15.35,0.01,-2.62,3
0418e76a-d86a-4029-b24a-1ea91067fd83,CBOE Vest S&P 500 Buffer Strategy Fund Class Institutional Shares,CBOE Vest,Large,0.0,0.0,0.95,,0.0,,0.0,,0.0,0.0,0.0,,,,,1.88,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,98.12,0.0,0.0,5.45,0.0,11.85,7.52,7.52,7.52,,2.85,6.1,0.0,,0.0,0.0,,1.0,4.93,0.0,-2.19,0
0ff983ca-9ae0-4855-ac07-1f920dc8819c,Carillon Eagle Growth & Income Fund Class Y,Carillon Family of Funds,Large,4.0,2.0,1.25,1.17,14.12,1.04,12.77,,0.0,0.01,0.01,-0.98,-0.19,1.13,1.57,4.28,0.9,0.01,0.78,1.23,,,1.21,8.49,0.0,7.54,0.74,8.62,9.98,95.72,0.0,12.77,,0.0,,10.29,10.29,10.29,,2.76,10.46,8.65,12.02,16.78,0.0,,1.0,10.01,0.01,-2.18,4
9e6c4cfc-de68-4531-bac5-7b7ee85250e1,American Beacon Sound Point Floating Rate Income Fund A Class,American Beacon,,3.0,1.0,1.16,,0.0,0.39,4.76,,0.0,0.0,0.0,3.86,,,3.55,1.59,,0.01,1.8,1.6,7.27,,5.73,0.0,0.0,0.0,0.37,4.5,0.0,0.0,0.0,0.0,9.25,0.0,4.53,2.99,2.99,2.99,,0.0,2.53,0.0,,0.0,0.07,,,4.71,0.0,0.85,3
4c7cc519-ff00-4521-a7da-99ff8e5ce7a8,Calvert International Opportunities Fund Class C,Calvert Research and Management,Medium,3.0,3.0,2.1,0.9,10.12,0.73,8.3,23.83,0.0,0.01,0.01,1.02,1.83,0.68,0.12,0.68,0.92,0.01,0.27,0.61,-0.29,11.61,0.6,1.26,0.0,10.42,0.34,3.4,11.67,98.31,0.0,21.14,1.79,0.0,36.89,10.06,10.06,10.06,-5.45,1.72,-8.63,4.86,15.28,11.79,0.93,21.01,5.0,6.7,0.01,-15.38,3
c36c90e8-431f-4804-8831-d662e5439150,Natixis ASG Tactical U.S. Market Fund Class A,Natixis Funds,Large,5.0,4.0,1.25,,0.0,0.92,11.01,,0.0,0.01,0.0,-1.28,,,-1.3,23.45,,0.01,0.72,0.93,4.09,,0.56,5.43,0.0,1.81,0.7,8.1,15.29,66.7,0.0,11.17,2.34,0.0,25.37,7.33,7.33,7.33,14.69,3.33,5.11,22.07,,15.1,0.0,,2.0,4.36,0.01,-3.88,5
4503d34f-7ee6-40ee-a209-09e98df8b9a8,American Beacon Alpha Quant Value Fund Investor Class,American Beacon,Large,0.0,0.0,0.97,,0.0,,0.0,,0.0,0.01,0.01,,,,,1.37,,0.01,,,,,0.99,9.38,0.0,0.0,,0.0,0.0,98.63,0.0,16.58,,0.0,,9.15,9.15,9.15,,2.44,-1.35,30.7,,16.48,0.0,,1.0,10.01,0.01,-9.85,0
d5f5e120-8077-4ef2-8d65-522e0149b942,JPMorgan Mid Cap Growth Fund Class I,JPMorgan,Medium,4.0,4.0,0.93,1.43,17.03,1.33,15.96,15.95,0.0,0.01,0.01,-1.7,-1.39,1.01,0.05,2.26,1.19,0.01,0.69,1.02,0.19,25.49,0.0,1.04,0.0,1.15,0.92,10.37,6.94,97.74,0.0,18.9,6.03,0.0,29.5,21.41,21.41,21.41,11.0,4.42,11.15,33.97,16.61,15.45,0.0,24.61,6.0,14.18,0.01,-5.16,4
faa4faa7-44c3-4cf3-be9f-f70c88907e67,Vanguard Short-Term Investment-Grade Fund Admiral Shares,Vanguard,Medium,4.0,3.0,0.1,0.29,3.56,0.17,2.11,4.63,32.75,0.0,0.0,0.5,1.67,1.66,0.51,4.95,0.42,0.0,1.01,0.65,2.82,5.32,2.84,0.0,14.64,0.0,0.17,2.05,0.0,0.0,0.22,0.0,2.08,0.03,2.12,2.18,2.18,2.18,1.86,0.0,3.7,0.0,1.83,0.0,0.1,4.11,1.0,1.87,0.0,0.96,4
4646511c-b2f3-4622-b512-9e74ccd8108e,AllianzGI International Small-Cap Fund Class A,Allianz Funds,Medium,2.0,4.0,1.25,1.06,12.04,0.49,5.0,20.87,0.0,0.01,0.01,0.63,3.58,0.76,-3.39,3.09,0.93,0.01,0.22,0.33,-7.74,,0.26,3.97,0.0,5.29,0.3,2.82,13.91,96.91,0.0,5.83,-2.98,0.0,39.04,10.9,10.9,10.9,-8.62,1.54,-16.46,18.65,16.03,10.97,0.0,23.04,4.0,7.52,0.01,-22.54,2
4484064f-a435-4e98-9b85-2814b3b95e86,Rydex Banking Fund Class C,Rydex Funds,Large,1.0,4.0,2.38,0.87,8.83,0.95,9.94,23.65,0.0,0.01,0.01,-3.21,-3.57,0.5,-1.79,0.85,1.14,0.01,0.21,0.52,26.04,11.71,2.61,0.0,0.0,0.0,0.39,3.06,100.0,99.1,0.0,0.0,19.09,0.0,11.37,9.28,9.28,9.28,2.5,1.24,-12.51,0.0,19.9,0.0,0.05,11.13,8.0,11.42,0.01,-19.98,1
679a4246-77bd-4d5e-bae8-15acaf6c01e1,BlackRock 80/20 Target Allocation Fund Class Institutional,BlackRock,Large,4.0,4.0,0.36,1.04,12.33,0.76,9.06,14.26,55.2,0.01,0.01,-0.68,-1.7,0.94,-1.28,2.58,1.52,0.01,0.6,0.91,6.85,14.77,1.25,4.15,4.52,4.26,0.54,6.18,15.25,77.2,3.17,10.41,7.93,2.17,17.48,11.16,11.16,11.16,7.03,2.38,3.14,25.12,12.76,12.77,2.92,13.49,4.0,8.38,0.01,-7.65,4
a33c4c5f-7f51-41d1-bb10-27682c18284a,Virtus Seix Total Return Bond Fund Class I,Virtus,Large,2.0,4.0,0.46,0.32,3.82,0.15,1.74,4.96,78.83,0.01,0.0,-0.38,-0.02,1.09,-0.26,18.98,1.02,0.0,0.54,0.16,3.09,6.49,2.14,0.0,4.18,0.0,0.2,2.38,0.0,0.0,0.5,0.0,3.23,0.0,2.67,2.47,2.47,2.47,6.38,0.0,3.81,0.0,3.05,0.0,0.0,7.72,3.0,2.37,0.01,-0.32,2
2330d09e-9ff2-4210-b689-4d078e0e6299,Copley Fund,Copley,Large,4.0,2.0,1.14,0.96,11.72,1.13,13.61,4.89,0.0,0.01,0.01,4.77,4.2,1.18,4.07,1.77,0.46,0.01,0.97,1.0,15.55,7.04,0.0,12.24,0.0,0.0,0.96,11.46,12.28,98.23,0.0,0.0,14.81,0.0,9.68,9.11,9.11,9.11,14.24,2.04,12.81,0.0,9.45,4.54,0.0,13.66,9.0,10.01,0.01,15.65,4
ddddfc75-c83e-42bd-b90e-2166e63dd7dd,PIMCO Short-Duration Muni Income Adm,Pimco,,2.0,3.0,0.58,0.01,0.1,0.07,0.86,,0.0,0.0,0.0,0.2,-2.22,-0.2,-0.24,11.28,0.4,0.0,1.36,1.25,,,1.03,0.0,0.0,0.0,0.08,0.94,0.0,0.0,0.0,0.0,,0.0,,0.85,0.85,-0.11,,0.0,1.03,0.0,3.38,0.0,0.34,,1.0,1.11,0.0,,2
1fbc86d3-de03-45a9-aefe-9faa455d281b,First Eagle Overseas Fund Class I,First Eagle,Large,3.0,1.0,0.86,0.74,8.76,0.39,4.47,14.25,0.0,0.01,0.01,0.84,2.94,0.84,-1.29,11.8,0.6,0.01,0.29,0.45,5.9,19.54,1.46,4.57,0.0,4.97,0.27,2.89,14.69,77.21,0.0,10.54,0.79,0.0,14.37,7.92,7.92,7.92,-0.75,1.1,-1.97,6.59,10.0,5.71,9.16,10.24,4.0,6.62,0.01,-9.99,4
5ce3d3f3-cb95-4719-8d3b-4e9b4a66312e,Calamos Growth Fund Institutional Class,Calamos,Large,2.0,3.0,1.04,1.21,14.23,1.03,12.24,9.62,31.62,0.01,0.01,-2.16,-2.75,0.93,-1.63,3.95,1.11,0.01,0.68,0.92,-1.91,20.37,0.0,1.13,6.6,0.13,0.77,8.78,13.13,95.67,0.0,16.89,3.23,0.0,26.9,15.8,15.8,15.8,8.71,3.3,6.91,32.3,15.18,15.88,0.0,15.53,6.0,15.35,0.01,-5.64,2
15932a21-1800-4814-99cd-cfffdb6e5f61,ProFunds UltraBull Fund Service Class,ProFunds,Large,2.0,5.0,2.4,2.2,25.82,1.8,21.11,27.11,0.0,0.0,0.0,-4.05,-4.77,1.01,-3.74,39.41,2.02,0.0,0.73,0.94,19.03,22.23,0.0,5.49,0.0,2.45,1.45,15.91,15.97,58.43,0.0,11.89,,0.0,41.37,26.71,26.71,26.71,22.98,2.85,10.69,22.07,25.69,15.06,2.16,,8.0,0.0,0.0,-15.87,2
